NGA,PolityID,PolityName,Year,Note,polity-territories,polity-populations,population-of-the-largest-settlements,settlement-hierarchies,administrative-levels,religious-levels,military-levels,professional-military-officers,professional-soldiers,professional-priesthoods,full-time-bureaucrats,examination-systems,merit-promotions,specialized-government-buildings,formal-legal-codes,judges,courts,professional-lawyers,irrigation-systems,drinking-water-supplies,markets,food-storage-sites,roads,bridges,canals,ports,mines-or-quarries,mnemonic-devices,nonwritten-records,written-records,scripts,non-phonetic-writings,phonetic-alphabetic-writings,lists-tables-and-classifications,calendars,sacred-texts,religious-literatures,practical-literatures,histories,philosophies,scientific-literatures,fictions,articles,tokens,precious-metals,foreign-coins,indigenous-coins,paper-currencies,couriers,postal-stations,general-postal-services
,658,ni_kwararafa,600,,,,,2.511007342073155,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,700,,,,,2.9393071909705584,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,800,,,,,2.9321584222431936,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,900,,,,,2.933670883453374,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1000,,,,,2.7186322206785993,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1100,,,,,2.9109421998766316,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1200,,,,,2.421453166693996,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1300,,,,,2.1180120113303342,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1400,,,,,2.250683018530962,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1500,,,,,2.1736504530150738,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1600,,,,,2.7362963441843395,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1700,,,,,2.2852930520981496,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,658,ni_kwararafa,1800,,,,,2.3121903607164884,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,pa_la_mula_sarigua,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paris Basin,453,fr_la_tene_a_b1,-400,,1250.0,,6672.517289687224,2.1826437119551243,3.0,,3.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,
Paris Basin,454,fr_la_tene_b2_c1,-300,,1250.0,77767.59830535066,50.0,3.374508206822612,3.0,,4.0,,,1.0,,,,1.0,,0.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,1.0,,1.0,,
Paris Basin,454,fr_la_tene_b2_c1,-200,,1250.0,79360.17753806386,1940.8105432335221,2.221261354483455,3.0,,4.0,,,1.0,,,,1.0,,0.0,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,1.0,,1.0,,
Paris Basin,455,fr_la_tene_c2_d,-100,,15000.0,75831.24416062585,9283.49632141142,3.8588408573365482,3.2815048100392277,2.5994492608802098,,,,,,,,1.0,,0.0,,,,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,,,
,355,iq_lakhmid_k,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,355,iq_lakhmid_k,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,355,iq_lakhmid_k,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,la_lan_xang_k,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,la_lan_xang_k,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,la_lan_xang_k,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,la_lan_xang_k,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garo Hills,112,in_achik_2,1900,,8000.0,138000.0,8145.048220826625,3.0,2.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Cambodian Basin,42,kh_angkor_3,1300,,1000000.0,1500000.0,981912.9344551401,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Cambodian Basin,42,kh_angkor_3,1400,,1000000.0,1500000.0,844234.9706088072,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Konya Plain,170,tr_cappadocia_2,-300,,130000.0,360020.3955606907,,3.0,4.0,4.0,5.0,1.0,,1.0,1.0,,,1.0,0.0,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0,,,
Konya Plain,170,tr_cappadocia_2,-200,,130000.0,398824.73627313954,,3.0,4.0,4.0,5.0,1.0,,1.0,1.0,,,1.0,0.0,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0,,,
Konya Plain,170,tr_cappadocia_2,-100,,130000.0,382607.32504088926,,3.0,4.0,4.0,5.0,1.0,,1.0,1.0,,,1.0,0.0,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0,,,
,591,gt_tikal_late_classic,600,,65.0,60000.0,60000.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
,591,gt_tikal_late_classic,700,,65.0,60000.0,60000.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
,591,gt_tikal_late_classic,800,,65.0,60000.0,60000.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
,743,nl_dutch_emp_2,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,772,tz_east_africa_ia_2,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,772,tz_east_africa_ia_2,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,772,tz_east_africa_ia_2,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,772,tz_east_africa_ia_2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basin of Mexico,10,mx_basin_of_mexico_5,-400,,,,20000.0,3.5982765767432006,,2.0,,,,1.0,,,,1.0,,,0.0,,1.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,
Basin of Mexico,10,mx_basin_of_mexico_5,-300,,,,20000.0,3.943931584297943,,2.0,,,,1.0,,,,1.0,,,0.0,,1.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,
Basin of Mexico,10,mx_basin_of_mexico_5,-200,,,,20000.0,3.750736341833908,,2.0,,,,1.0,,,,1.0,,,0.0,,1.0,1.0,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,
,713,bo_titicaca_late_formative,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,713,bo_titicaca_late_formative,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,713,bo_titicaca_late_formative,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,713,bo_titicaca_late_formative,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,657,ni_formative_yoruba,700,,,,,2.0,2.0,2.438945195563142,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,657,ni_formative_yoruba,800,,,,,2.0,2.0,2.0500184914747317,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,657,ni_formative_yoruba,900,,,,,2.0,2.0,2.4167787530380416,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,657,ni_formative_yoruba,1000,,,,,2.0,2.0,2.205745291008083,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
,56,pa_cocle_3,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,pa_cocle_3,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,pa_cocle_3,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,pa_cocle_3,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,pa_cocle_3,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,pa_cocle_3,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orkhon Valley,443,mn_mongol_late,1400,,2816795.293097025,31666.410688333748,,2.52576171390181,3.0,1.0,5.463358484308597,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,,,,,0.0,,,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,
Orkhon Valley,443,mn_mongol_late,1500,,2602455.3012879803,31929.380521187217,,2.8536740208615248,3.0,1.0,5.0757752563439675,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,,,,,0.0,,,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,
Orkhon Valley,443,mn_mongol_late,1600,,2636214.5162194837,35809.61362850971,,2.2767752044158165,3.0,3.6648312020001397,4.740817890138485,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,1.0,,,,,0.0,,,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,
,702,in_pallava_emp_2,300,,,,,4.906949420230412,7.943753437799186,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
,702,in_pallava_emp_2,400,,,,,4.710588586536028,6.92214061381978,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
,702,in_pallava_emp_2,500,,,,,4.279196521556252,6.363354540064373,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
,702,in_pallava_emp_2,600,,,,,4.043177971705534,6.784801654297916,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
,702,in_pallava_emp_2,700,,,,,4.77661535061511,6.722384975642464,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
,702,in_pallava_emp_2,800,,,,,4.745338545216441,6.6702103480932475,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,
Middle Yellow River Valley,2,cn_qing_dyn_2,1800,,11300000.0,295000000.0,890892.0,7.0,7.0,3.0,8.05504659462206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0
Middle Yellow River Valley,2,cn_qing_dyn_2,1900,,11300000.0,338495819.2745173,1039360.0,7.0,7.0,3.0,10.373143723882302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0
Latium,184,it_roman_rep_3,-100,,3335705.334300665,33676831.8920735,400000.0,7.0,3.814581717417327,4.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Middle Yellow River Valley,243,cn_late_shang_dyn,-1200,,1000000.0,5000000.0,4000.0,3.0,4.532455925219799,3.0,4.7669566736085764,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
Middle Yellow River Valley,243,cn_late_shang_dyn,-1100,,1000000.0,5000000.0,4000.0,3.0,4.853672659629537,3.0,4.439596630302469,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,,0.0
,560,bo_tiwanaku_2,800,,285678.5294924158,,20000.0,4.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
,560,bo_tiwanaku_2,900,,447952.3497204572,,20000.0,4.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
,560,bo_tiwanaku_2,1000,,408431.3365632766,,20000.0,4.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
,560,bo_tiwanaku_2,1100,,523259.7079836539,,20000.0,4.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
Orkhon Valley,274,mn_hunnu_late,0,,3248539.2898855293,1111327.0922453678,3435.1240361100927,2.857842058788027,3.1735289738715244,,6.0,0.0,0.0,0.0,,,0.0,,1.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,
Orkhon Valley,274,mn_hunnu_late,100,,3936024.3963775933,1131273.7448086478,3436.3419154425806,2.511621273412958,3.9196299133131633,,6.0,0.0,0.0,0.0,,,0.0,,1.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,
,257,cn_later_qin_dyn,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger Inland Delta,224,mr_wagadu_3,1100,,363303.1570864641,1302204.9095159401,19841.773882134385,4.0,4.0,3.0,3.8330630524251816,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
Niger Inland Delta,224,mr_wagadu_3,1200,,369646.68729044165,1446257.5630256487,15340.273761793698,4.0,4.0,3.0,3.3338783492164556,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,0.0
,256,cn_later_yan_dyn,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latium,179,it_latium_ba,-1800,,3.3961255821676968,,30.77022504172193,1.0,1.8311215634423916,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1700,,3.6971096419610285,,36.04911411249197,1.0,1.4549794412264996,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1600,,3.4258786439151288,,27.022065599857918,1.0,1.4538869164255703,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1500,,3.7242439560776197,,23.155455179455245,1.0,1.2703934523256546,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1400,,3.4359483809743527,,21.735633624246887,1.0,1.4713643491804724,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1300,,3.8321490464695938,,36.995556212688115,1.0,1.142704386836149,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1200,,3.189567095542649,,234.6199695016169,1.0,1.8250215960643938,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1100,,3.4448435702331843,,162.60809875389776,1.0,1.6987308133402443,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-1000,,3.842197487466825,,119.14869853043743,1.0,1.7247467377894092,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,179,it_latium_ba,-900,,3.66239533089845,,199.71829152019188,1.0,1.7651339021959713,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Latium,178,it_latium_ca,-3600,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0
Latium,178,it_latium_ca,-3500,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0
Latium,178,it_latium_ca,-3400,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0
Latium,178,it_latium_ca,-3300,,,,,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0
