"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","Credit","uniq"
"-999","gr_antigonid_emp",-200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_1",-300,21,-999,-999,-999,4,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","sl_anuradhapura_1",-200,21,-999,-999,-999,4,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_1",-100,21,-999,-999,-999,4,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_1",0,21,-999,-999,-999,4,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_2",100,17,-999,-999,-999,4,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","sl_anuradhapura_2",200,17,-999,-999,-999,4,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_2",300,17,-999,-999,-999,4,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_2",400,17,-999,-999,-999,4,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,1,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_3",500,30,-999,-999,-999,5,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,1,-999,-999,-999,1,-999,-999,1,-999,-999,-999,"y"
"-999","sl_anuradhapura_3",600,30,-999,-999,-999,5,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,1,-999,-999,-999,1,-999,-999,1,-999,-999,-999,"n"
"-999","sl_anuradhapura_4",700,28,-999,-999,-999,5,-999,-999,5,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","sl_anuradhapura_4",800,28,-999,-999,-999,5,-999,-999,5,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_4",900,28,-999,-999,-999,5,-999,-999,5,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","sl_anuradhapura_4",1000,28,-999,-999,-999,5,-999,-999,5,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,1,-999,-999,1,-999,-999,-999,-999,-999,-999,1,1,0,1,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","es_aragon_k",1100,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"Basin of Mexico","mx_basin_of_mexico_1",-6000,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"y"
"Basin of Mexico","mx_basin_of_mexico_1",-5900,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5800,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5700,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5600,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5500,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5400,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5300,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5200,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5100,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-5000,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4900,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4800,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4700,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4600,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4500,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4400,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4300,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4200,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4100,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-4000,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3900,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3800,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3700,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3600,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3500,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3400,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3300,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3200,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3100,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-3000,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2900,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2800,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2700,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2600,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2500,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2400,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2300,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2200,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Basin of Mexico","mx_basin_of_mexico_1",-2100,45,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"Crete","gr_crete_archaic",-700,87,-999,2.22271647114758,3.60205999132796,5,5,5,3,1,1,1,1,-999,-999,1,1,1,1,0,1,1,1,-999,1,1,0,1,1,0,0,0,-999,1,1,1,-999,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,-999,"y"
"Crete","gr_crete_archaic",-600,87,-999,2.22271647114758,3.60205999132796,5,5,5,3,1,1,1,1,-999,-999,1,1,1,1,0,1,1,1,-999,1,1,0,1,1,0,0,0,-999,1,1,1,-999,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,-999,"n"
"Crete","gr_crete_archaic",-500,87,-999,2.22271647114758,3.60205999132796,5,5,5,3,1,1,1,1,-999,-999,1,1,1,1,0,1,1,1,-999,1,1,0,1,1,0,0,0,-999,1,1,1,-999,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,-999,"n"
"-999","ar_argentina_rep_1",1900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","am_artaxiad_dyn",-100,42,-999,-999,5,3,3,3,6,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,1,-999,1,-999,1,-999,1,1,-999,-999,-999,-999,-999,-999,1,1,-999,1,-999,-999,-999,-999,-999,1,-999,-999,1,-999,-999,1,1,1,-999,-999,"y"
"-999","am_artaxiad_dyn",0,42,-999,-999,5,3,3,3,6,-999,-999,1,1,-999,-999,-999,-999,1,-999,-999,1,-999,1,-999,1,-999,1,1,-999,-999,-999,-999,-999,-999,1,1,-999,1,-999,-999,-999,-999,-999,1,-999,-999,1,-999,-999,1,1,1,-999,-999,"n"
"-999","ni_aro",1700,28,-999,-999,-999,5,2,3,2,-999,1,1,-999,-999,-999,-999,0,1,0,0,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,-999,"y"
"-999","ni_aro",1800,28,-999,-999,-999,5,2,3,2,-999,1,1,-999,-999,-999,-999,0,1,0,0,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,-999,"n"
"-999","ni_aro",1900,28,-999,-999,-999,5,2,3,2,-999,1,1,-999,-999,-999,-999,0,1,0,0,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,-999,"n"
"Ghanaian Coast","gh_ashanti_emp",1800,92,6.47712125471966,5.41329976408125,4.25527250510331,6,6,4,4,1,0,1,1,0,-999,-999,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,-999,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,-999,"y"
"Kansai","jp_ashikaga",1400,89,7.09691001300806,5.46982201597816,5.17609125905568,6.5,5.5,2,6,1,1,1,1,0,0,1,-999,1,-999,0,1,1,1,1,1,1,1,1,1,1,1,1,-999,-999,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-999,1,1,0,0,-999,"y"
"-999","ru_astrakhan_khanate",1500,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"Kansai","jp_asuka",600,70,6.2430380486863,5.09691001300806,-999,5.5,4.5,2.5,4,1,1,1,1,1,1,1,-999,1,1,0,1,-999,-999,1,1,1,1,1,-999,1,1,-999,-999,-999,1,1,1,0,-999,-999,-999,1,-999,1,1,-999,1,1,-999,-999,1,1,0,-999,"y"
"Kansai","jp_asuka",700,70,6.39794000867204,5.09691001300806,-999,5.5,4.5,2.5,4,1,1,1,1,1,1,1,-999,1,1,0,1,-999,-999,1,1,1,1,1,-999,1,1,-999,-999,-999,1,1,1,0,-999,-999,-999,1,-999,1,1,-999,1,1,-999,-999,1,1,0,-999,"y"
"Paris Basin","fr_atlantic_complex",-2200,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"y"
"Paris Basin","fr_atlantic_complex",-2100,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-2000,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1900,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1800,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1700,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1600,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1500,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1400,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
"Paris Basin","fr_atlantic_complex",-1300,19,3.17609125905568,-999,3.17609125905568,1.5,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,"n"
