NGA,PolityID,PolityName,Section,Subsection,value_from,value_to,year_from,year_to,is_disputed,is_uncertain
Iceland,116.0,no_norway_k_2,sc,scientific-literatures,present,,,,False,False
,687.0,Early Niynginya,sc,scientific-literatures,absent,,,,False,False
Yemeni Coastal Plain,540.0,ye_saba_k,sc,scientific-literatures,absent,,,,False,False
,326.0,it_sicily_k_2,sc,scientific-literatures,present,,,,False,False
Sogdiana,464.0,uz_koktepe_1,sc,scientific-literatures,absent,,,,False,False
Sogdiana,466.0,uz_koktepe_2,sc,scientific-literatures,absent,,,,False,False
Konya Plain,156,tr_konya_mnl,sc,scientific-literatures,absent,,,,False,False
Konya Plain,160.0,tr_konya_eba,sc,scientific-literatures,absent,,,,False,False
Konya Plain,158.0,tr_konya_eca,sc,scientific-literatures,absent,,,,False,False
Konya Plain,155.0,tr_konya_enl,sc,scientific-literatures,absent,,,,False,False
Konya Plain,163.0,tr_konya_lba,sc,scientific-literatures,unknown,,,,False,False
Konya Plain,159.0,tr_konya_lca,sc,scientific-literatures,absent,,,,False,False
Konya Plain,157.0,tr_konya_lnl,sc,scientific-literatures,absent,,,,False,False
Sogdiana,127.0,af_kushan_emp,sc,scientific-literatures,present,,,,False,False
,53.0,pa_la_mula_sarigua,sc,scientific-literatures,absent,,,,False,False
Paris Basin,453,fr_la_tene_a_b1,sc,scientific-literatures,absent,,,,False,False
Paris Basin,454.0,fr_la_tene_b2_c1,sc,scientific-literatures,absent,,,,False,False
Paris Basin,455.0,fr_la_tene_c2_d,sc,scientific-literatures,absent,,,,False,False
Garo Hills,112.0,in_achik_2,sc,scientific-literatures,absent,,,,False,False
Cambodian Basin,42.0,kh_angkor_3,sc,scientific-literatures,present,,,,False,False
Konya Plain,170.0,tr_cappadocia_2,sc,scientific-literatures,uncoded,,,,False,False
,772.0,tz_east_africa_ia_2,sc,scientific-literatures,absent,,,,False,False
,772.0,tz_east_africa_ia_2,sc,scientific-literatures,absent,,,,False,False
,772.0,tz_east_africa_ia_2,sc,scientific-literatures,absent,,,,False,False
,772.0,tz_east_africa_ia_2,sc,scientific-literatures,absent,,,,False,False
,772.0,tz_east_africa_ia_2,sc,scientific-literatures,absent,,,,False,False
Basin of Mexico,10.0,mx_basin_of_mexico_5,sc,scientific-literatures,absent,,,,False,False
,657.0,ni_formative_yoruba,sc,scientific-literatures,absent,,,,False,False
,56.0,pa_cocle_3,sc,scientific-literatures,absent,,,,False,False
Middle Yellow River Valley,2.0,cn_qing_dyn_2,sc,scientific-literatures,present,,,,False,False
Latium,184.0,it_roman_rep_3,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,243.0,cn_late_shang_dyn,sc,scientific-literatures,unknown,,,,False,False
Orkhon Valley,274.0,mn_hunnu_late,sc,scientific-literatures,unknown,,,,False,False
Niger Inland Delta,224.0,mr_wagadu_3,sc,scientific-literatures,unknown,,,,False,False
Latium,179.0,it_latium_ba,sc,scientific-literatures,absent,,,,False,False
Latium,178.0,it_latium_ca,sc,scientific-literatures,absent,,,,False,False
Latium,180.0,it_latium_ia,sc,scientific-literatures,absent,,,,False,False
Middle Yellow River Valley,420.0,cn_longshan,sc,scientific-literatures,uncoded,,,,False,False
Konya Plain,169,tr_lysimachus_k,sc,scientific-literatures,present,,,,False,False
,506.0,gr_macedonian_emp,sc,scientific-literatures,present,,,,False,False
Middle Ganga,87.0,in_mauryan_emp,sc,scientific-literatures,present,,,,False,False
Middle Ganga,385.0,in_sunga_emp,sc,scientific-literatures,present,,,,False,False
Central Java,50.0,id_majapahit_k,sc,scientific-literatures,uncoded,,,,False,False
,212.0,sd_makuria_k_1,sc,scientific-literatures,unknown,,,,False,False
,215.0,sd_makuria_k_2,sc,scientific-literatures,present,,,,False,False
,219.0,sd_makuria_k_3,sc,scientific-literatures,present,,,,False,False
,383.0,my_malacca_sultanate,sc,scientific-literatures,unknown,,,,False,False
,235.0,my_malacca_sultanate_22222,sc,scientific-literatures,unknown,,,,False,False
Niger Inland Delta,229.0,ml_mali_emp,sc,scientific-literatures,unknown,,,,False,False
,611.0,si_mane_emp,sc,scientific-literatures,absent,,,,False,False
,776.0,mw_maravi_emp,sc,scientific-literatures,absent,,,,False,False
Central Java,51.0,id_mataram_k,sc,scientific-literatures,uncoded,,,,False,False
,209.0,ma_mauretania,sc,scientific-literatures,present,,,,False,False
Central Java,48.0,id_medang_k,sc,scientific-literatures,uncoded,,,,False,False
Konya Plain,161.0,tr_central_anatolia_mba,sc,scientific-literatures,uncoded,,,,False,False
Basin of Mexico,9.0,mx_basin_of_mexico_4,sc,scientific-literatures,absent,,,,False,False
,55.0,pa_cocle_2,sc,scientific-literatures,absent,,,,False,False
Basin of Mexico,15.0,mx_basin_of_mexico_10,sc,scientific-literatures,unknown,,1200,1299,False,False
Basin of Mexico,15.0,mx_basin_of_mexico_10,sc,scientific-literatures,present,,1300,1426,False,False
Latium,183.0,it_roman_rep_2,sc,scientific-literatures,present,,,,False,False
Niger Inland Delta,216.0,mr_wagadu_2,sc,scientific-literatures,absent,,,,False,False
,615.0,ni_nok_2,sc,scientific-literatures,absent,,,,False,False
,612.0,ni_nok_1,sc,scientific-literatures,absent,,,,False,False
,52.0,pa_monagrillo,sc,scientific-literatures,absent,,,,False,False
Orkhon Valley,267.0,mn_mongol_emp,sc,scientific-literatures,present,,,,False,False
Crete,63,gr_crete_mono_palace,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,527.0,mx_monte_alban_2,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,528.0,mx_monte_alban_3_a,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,529.0,mx_monte_alban_3_b_4,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,526.0,mx_monte_alban_1_late,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,532.0,mx_monte_alban_5,sc,scientific-literatures,absent,,,,False,False
,530.0,mx_monte_alban_5_a,sc,scientific-literatures,absent,,,,False,False
,531.0,mx_monte_alban_5_b,sc,scientific-literatures,absent,,,,False,False
,691.0,rw_mubari_k,sc,scientific-literatures,absent,,,,False,False
Kachi Plain,98.0,in_mughal_emp,sc,scientific-literatures,present,,,,False,False
,566.0,fr_france_napoleonic,sc,scientific-literatures,present,,,,False,False
Upper Egypt,511.0,eg_naqada_1,sc,scientific-literatures,absent,,,,False,False
Upper Egypt,512.0,eg_naqada_2,sc,scientific-literatures,absent,,,,False,False
,263.0,jp_nara,sc,scientific-literatures,present,,,,False,False
,704.0,in_thanjavur_nayaks,sc,scientific-literatures,present,,,,False,False
,689.0,rw_ndorwa_k,sc,scientific-literatures,absent,,,,False,False
North Colombia,435.0,co_neguanje,sc,scientific-literatures,absent,,,,False,False
Southern Mesopotamia,106.0,iq_neo_assyrian_emp,sc,scientific-literatures,present,,,,False,False
Southern Mesopotamia,346.0,iq_neo_babylonian_emp,sc,scientific-literatures,present,,,,False,False
Crete,59.0,gr_crete_nl,sc,scientific-literatures,absent,,,,False,False
Crete,62.0,gr_crete_new_palace,sc,scientific-literatures,absent,,,,False,False
,695.0,ug_nkore_k_2,sc,scientific-literatures,absent,,1750,1859,False,False
,695.0,ug_nkore_k_2,sc,scientific-literatures,unknown,,1860,1901,False,False
,688.0,ug_nkore_k_1,sc,scientific-literatures,absent,,,,False,False
,586.0,gb_england_norman,sc,scientific-literatures,absent,,1066,1115,False,False
,586.0,gb_england_norman,sc,scientific-literatures,present,,1116,1153,False,False
,775.0,mw_northern_maravi_k,sc,scientific-literatures,absent,,,,False,False
,775.0,mw_northern_maravi_k,sc,scientific-literatures,absent,,,,False,False
,775.0,mw_northern_maravi_k,sc,scientific-literatures,absent,,,,False,False
,775.0,mw_northern_maravi_k,sc,scientific-literatures,absent,,,,False,False
Middle Yellow River Valley,425.0,cn_northern_song_dyn,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,258.0,cn_northern_wei_dyn,sc,scientific-literatures,present,,,,False,False
,206.0,dz_numidia,sc,scientific-literatures,present,,,,False,False
Valley of Oaxaca,524.0,mx_rosario,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,523.0,mx_san_jose,sc,scientific-literatures,absent,,,,False,False
Valley of Oaxaca,522.0,mx_tierras_largas,sc,scientific-literatures,absent,,,,False,False
Crete,61.0,gr_crete_old_palace,sc,scientific-literatures,absent,,,,False,False
Cahokia,29.0,us_oneota,sc,scientific-literatures,absent,,,,False,False
Oro PNG,446.0,pg_orokaiva_colonial,sc,scientific-literatures,absent,,,,False,False
Oro PNG,445.0,pg_orokaiva_pre_colonial,sc,scientific-literatures,absent,,,,False,False
Latium,186.0,it_ostrogoth_k,sc,scientific-literatures,present,,,,False,False
Konya Plain,173.0,tr_ottoman_emirate,sc,scientific-literatures,present,,,,False,False
Konya Plain,174.0,tr_ottoman_emp_1,sc,scientific-literatures,present,,,,False,False
Konya Plain,175.0,tr_ottoman_emp_2,sc,scientific-literatures,present,,,,False,False
Konya Plain,176.0,tr_ottoman_emp_3,sc,scientific-literatures,present,,,,False,False
Konya Plain,177.0,tr_ottoman_emp_4,sc,scientific-literatures,present,,,,False,False
,542.0,tr_ottoman_emp_4_copy,sc,scientific-literatures,present,,,,False,False
,663.0,ni_oyo_emp_1,sc,scientific-literatures,absent,,,,False,False
Latium,192.0,it_papal_state_3,sc,scientific-literatures,present,,,,False,False
Latium,193.0,it_papal_state_4,sc,scientific-literatures,present,,,,False,False
Latium,190.0,it_papal_state_1,sc,scientific-literatures,present,,,,False,False
Latium,191.0,it_papal_state_2,sc,scientific-literatures,present,,,,False,False
Susiana,125.0,ir_parthian_emp_1,sc,scientific-literatures,present,,,,False,False
Southern Mesopotamia,483.0,iq_parthian_emp_2,sc,scientific-literatures,present,,,,False,False
Galilee,104.0,lb_phoenician_emp,sc,scientific-literatures,unknown,,,,False,False
Konya Plain,166.0,tr_phrygian_k,sc,scientific-literatures,unknown,,,,False,False
,579.0,gb_england_plantagenet,sc,scientific-literatures,present,,,,False,False
,709.0,pt_portuguese_emp_2,sc,scientific-literatures,present,,,,False,False
,709.0,pt_portuguese_emp_2,sc,scientific-literatures,present,,,,False,False
,708.0,pt_portuguese_emp_1,sc,scientific-literatures,present,,,,False,False
Crete,64.0,gr_crete_post_palace_1,sc,scientific-literatures,absent,,,,False,False
Susiana,485.0,ir_susiana_pre_ceramic,sc,scientific-literatures,absent,,,,False,False
,773.0,mw_pre_maravi,sc,scientific-literatures,absent,,,,False,False
,773.0,mw_pre_maravi,sc,scientific-literatures,absent,,,,False,False
,773.0,mw_pre_maravi,sc,scientific-literatures,absent,,,,False,False
,773.0,mw_pre_maravi,sc,scientific-literatures,absent,,,,False,False
,616.0,si_pre_sape,sc,scientific-literatures,absent,,,,False,False
Crete,60.0,gr_crete_pre_palace,sc,scientific-literatures,absent,,,,False,False
,655.0,ni_proto_yoruba,sc,scientific-literatures,absent,,,,False,False
,664.0,ni_proto_yoruboid,sc,scientific-literatures,absent,,,,False,False
Upper Egypt,109.0,eg_ptolemaic_k_1,sc,scientific-literatures,present,,,,False,False
Upper Egypt,207.0,eg_ptolemaic_k_2,sc,scientific-literatures,present,,,,False,False
Susiana,509,ir_qajar_dyn,sc,scientific-literatures,present,,,,False,False
Yemeni Coastal Plain,539.0,ye_qatabanian_commonwealth,sc,scientific-literatures,absent,,,,False,False
,250.0,cn_qin_emp,sc,scientific-literatures,present,,,,False,False
Deccan,93.0,in_rashtrakuta_emp,sc,scientific-literatures,present,,,,False,False
Yemeni Coastal Plain,368.0,ye_rasulid_dyn,sc,scientific-literatures,present,,,,False,False
Cambodian Basin,45.0,th_rattanakosin,sc,scientific-literatures,present,,,,False,False
Latium,188.0,it_st_peter_rep_1,sc,scientific-literatures,present,,,,False,False
Crete,544.0,it_venetian_rep_3,sc,scientific-literatures,present,,,,False,False
Crete,545.0,it_venetian_rep_4,sc,scientific-literatures,present,,,,False,False
Konya Plain,71.0,tr_roman_dominate,sc,scientific-literatures,present,,,,False,False
Latium,70.0,it_roman_principate,sc,scientific-literatures,present,,,,False,False
Latium,181.0,it_roman_k,sc,scientific-literatures,uncoded,,,,False,False
Latium,189.0,it_st_peter_rep_2,sc,scientific-literatures,present,,,,False,False
Orkhon Valley,278.0,mn_rouran_khaganate,sc,scientific-literatures,unknown,,,,False,False
Konya Plain,171.0,tr_rum_sultanate,sc,scientific-literatures,present,,,,False,False
,600.0,ru_romanov_dyn_1,sc,scientific-literatures,A~P,,1615,1700,False,False
,600.0,ru_romanov_dyn_1,sc,scientific-literatures,present,,1700,1775,False,False
,571.0,ru_romanov_dyn_2,sc,scientific-literatures,present,,,,False,False
Niger Inland Delta,432.0,ma_saadi_sultanate,sc,scientific-literatures,present,,,,False,False
Yemeni Coastal Plain,538.0,ye_sabaean_commonwealth,sc,scientific-literatures,absent,,,,False,False
Susiana,374.0,ir_safavid_emp,sc,scientific-literatures,present,,,,False,False
,360.0,ir_saffarid_emp,sc,scientific-literatures,present,,,,False,False
Lena River Valley,194.0,ru_sakha_early,sc,scientific-literatures,absent,,,,False,False
Lena River Valley,195.0,ru_sakha_late,sc,scientific-literatures,absent,,,,False,False
Sogdiana,287.0,uz_samanid_emp,sc,scientific-literatures,present,,,,False,False
,621.0,si_sape,sc,scientific-literatures,absent,,,,False,False
Sogdiana,462,tj_sarasm,sc,scientific-literatures,absent,,,,False,False
Susiana,128.0,ir_sassanid_emp_1,sc,scientific-literatures,present,,,,False,False
Susiana,130.0,ir_sassanid_emp_2,sc,scientific-literatures,present,,,,False,False
Deccan,89.0,in_satavahana_emp,sc,scientific-literatures,unknown,,,,False,False
Southern Mesopotamia,480.0,iq_isin_dynasty2,sc,scientific-literatures,present,,,,False,False
Orkhon Valley,440,mn_turk_khaganate_2,sc,scientific-literatures,unknown,,,,False,False
Niger Inland Delta,433.0,ml_segou_k,sc,scientific-literatures,absent,,,,False,False
Southern Mesopotamia,108.0,ir_seleucid_emp,sc,scientific-literatures,present,,,,False,False
Susiana,364.0,ir_seljuk_sultanate,sc,scientific-literatures,present,,,,False,False
,793.0,bd_sena_dyn,sc,scientific-literatures,present,,,,False,False
Lowland Andes,196,ec_shuar_1,sc,scientific-literatures,absent,,,,False,False
Lowland Andes,197.0,ec_shuar_2,sc,scientific-literatures,absent,,,,False,False
Kachi Plain,133,pk_sind_abbasid_fatimid,sc,scientific-literatures,present,,,,False,False
Kachi Plain,136.0,pk_samma_dyn,sc,scientific-literatures,present,,,,False,False
Sogdiana,468.0,uz_sogdiana_city_states,sc,scientific-literatures,present,,,,False,False
,237.0,ml_songhai_1,sc,scientific-literatures,present,,,,False,False
Niger Inland Delta,242.0,ml_songhai_2,sc,scientific-literatures,present,,,,False,False
,426.0,cn_southern_song_dyn,sc,scientific-literatures,present,,,,False,False
,601.0,ru_soviet_union,sc,scientific-literatures,present,,1923,1991,False,False
Cuzco,84.0,es_spanish_emp_1,sc,scientific-literatures,present,,,,False,False
,570.0,es_spanish_emp_2,sc,scientific-literatures,present,,1716,1814,False,False
Middle Yellow River Valley,260.0,cn_sui_dyn,sc,scientific-literatures,present,,,,False,False
,380.0,th_sukhotai,sc,scientific-literatures,unknown,,,,False,False
Susiana,492.0,ir_susa_1,sc,scientific-literatures,absent,,,,False,False
Susiana,493.0,ir_susa_2,sc,scientific-literatures,present,,,,False,False
Susiana,494.0,ir_susa_3,sc,scientific-literatures,present,,,,False,False
Susiana,490.0,ir_susiana_ubaid_1,sc,scientific-literatures,absent,,,,False,False
Susiana,491.0,ir_susiana_ubaid_2,sc,scientific-literatures,absent,,,,False,False
Susiana,487.0,ir_susiana_archaic,sc,scientific-literatures,absent,,,,False,False
Susiana,488.0,ir_susiana_a,sc,scientific-literatures,absent,,,,False,False
Susiana,489,ir_susiana_b,sc,scientific-literatures,absent,,,,False,False
,217.0,dz_tahert,sc,scientific-literatures,unknown,,,,False,False
North Colombia,436.0,co_tairona,sc,scientific-literatures,absent,,,,False,False
Middle Yellow River Valley,261.0,cn_tang_dyn_1,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,264.0,cn_tang_dyn_2,sc,scientific-literatures,present,,,,False,False
Basin of Mexico,11.0,mx_basin_of_mexico_6,sc,scientific-literatures,absent,,,,False,False
,699.0,in_thanjavur_maratha_k,sc,scientific-literatures,present,,,,False,False
Crete,74.0,gr_crete_emirate,sc,scientific-literatures,present,,,,False,False
,271.0,ua_skythian_k_3,sc,scientific-literatures,present,,,,False,False
Sogdiana,370.0,uz_timurid_emp,sc,scientific-literatures,present,,,,False,False
,230.0,dz_tlemcen,sc,scientific-literatures,present,,,,False,False
Sogdiana,467.0,af_tocharian,sc,scientific-literatures,present,,,,False,False
Kansai,152.0,jp_tokugawa_shogunate,sc,scientific-literatures,present,,,,False,False
Basin of Mexico,14.0,mx_toltec,sc,scientific-literatures,unknown,,,,False,False
,684.0,ug_toro_k,sc,scientific-literatures,absent,,,,False,False
Southern Mesopotamia,473,iq_ubaid,sc,scientific-literatures,absent,,,,False,False
Orkhon Valley,286.0,mn_uygur_khaganate,sc,scientific-literatures,unknown,,,,False,False
Southern Mesopotamia,131.0,sy_umayyad_cal,sc,scientific-literatures,present,,,,False,False
Southern Mesopotamia,477.0,iq_ur_dyn_3,sc,scientific-literatures,unknown,,,,False,False
Southern Mesopotamia,474.0,iq_uruk,sc,scientific-literatures,absent,,,,False,False
,575.0,us_united_states_of_america_reconstruction,sc,scientific-literatures,present,,,,False,False
Deccan,90.0,in_vakataka_k,sc,scientific-literatures,present,,,,False,False
,375.0,cn_viet_baiyu_k,sc,scientific-literatures,present,,,,False,False
Cuzco,80.0,pe_wari_emp,sc,scientific-literatures,absent,,,,False,False
Kansai,150.0,jp_sengoku_jidai,sc,scientific-literatures,unknown,,,,False,False
,240.0,ma_wattasid_dyn,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,251.0,cn_western_han_dyn,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,254.0,cn_western_jin_dyn,sc,scientific-literatures,present,,,,False,False
Latium,185.0,it_western_roman_emp,sc,scientific-literatures,present,,,,False,False
Sogdiana,282.0,kg_western_turk_khaganate,sc,scientific-literatures,present,,,,False,False
Middle Yellow River Valley,244.0,cn_western_zhou_dyn,sc,scientific-literatures,present,,,,False,False
,662.0,ni_whydah_k,sc,scientific-literatures,absent,,,,False,False
,247.0,cn_wu_confederacy,sc,scientific-literatures,uncoded,,,,False,False
Orkhon Valley,438.0,mn_xianbei,sc,scientific-literatures,absent,,,,False,False
Orkhon Valley,272.0,mn_hunnu_emp,sc,scientific-literatures,unknown,,,,False,False
,291.0,cn_xixia,sc,scientific-literatures,present,,,,False,False
,408.0,in_yadava_dyn,sc,scientific-literatures,present,,,,False,False
